2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/chartist.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/chartist.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-notify.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-notify.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/sweetalert2.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/sweetalert2.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery-jvectormap.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery-jvectormap.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/jquery.bootstrap.wizard.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/jquery.bootstrap.wizard.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/bootstrap-table.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/bootstrap-table.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/fullcalendar.min.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/fullcalendar.min.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/js/light-bootstrap-dashboard.js" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/js/light-bootstrap-dashboard.js HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:49:49 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/img/favicon.ico" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/img/favicon.ico HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/"
2017/06/15 00:50:02 [error] 24787#0: *1 open() "/Users/hkapoor/Desktop/DataAnalytics/sms/sms/sms/static/css/bootstrap.min.css" failed (13: Permission denied), client: 127.0.0.1, server: 127.0.0.1, request: "GET /static/css/bootstrap.min.css HTTP/1.1", host: "127.0.0.1", referrer: "http://127.0.0.1/dashboard"
